video_id, duration_minutes, caption, definition, made_for_kids, q_subscribers, channel_antiquity
NPl4pTbjxwY,6,True,hd,False,2330000,4431
GViYgk9FXZc,25,True,hd,False,2490000,2559
ggP9eCtK9CQ,7,True,hd,False,110000,1818
3Q0DnSXlsR4,8,True,hd,False,4930000,4966
MSZntc2DtQQ,0,True,hd,False,731000,1870
z2FHrzobOBA,4,True,hd,False,239000,2605
cqidD7kVnxY,23,True,hd,False,9540000,5454
vPKuOy7yO0s,9,True,hd,False,6300000,2613
xdxT41FoH1w,7,True,hd,False,893000,3542
2b0VO865EvM,12,True,hd,False,1130000,2222
_ygX_tp_j1c,11,True,hd,False,156000,2255
OFBsuEGhQkI,8,True,hd,False,55400000,4376
QjSyAnjE6Yo,10,True,hd,False,15200000,337
xTuRUdjgzsw,12,True,hd,False,1200000,1239
qsVGvd50TMw,3,True,hd,False,119000,254
58XEfDtU0Z4,29,True,hd,False,9110000,3409
urQ2D5PyWfE,10,True,hd,False,230000,1751
N9df606AJ6o,3,True,hd,False,7750000,2278
V3Pavo7eCmI,2,True,hd,False,421000,1640
Ngy9TIbREJE,14,True,hd,False,13100000,4488
Dw3PlTbqC2A,4,True,hd,False,2130000,4361
rTyknC1-usw,2,True,hd,False,286000,2484
-PLHPmlRcmw,2,True,hd,False,14800,2921
X-U_nkpu8Ps,5,True,hd,False,1640000,3835
ASrVL97wX2E,5,True,hd,False,40900,2001
oO_2QBiZRaI,2,True,hd,False,39600,1063
emnA7QD0h4k,17,True,hd,False,1260000,1365
9cjwT4nlwrQ,2,True,hd,False,336000,5384
j_USHuhOqyk,5,True,hd,False,7990000,4587
b2yTTKQwq5g,3,True,hd,False,19300000,1069
27-YtS4iNH0,17,True,hd,False,4400000,2933
x0ix30SJlVk,8,True,hd,False,814000,995
-nMjtF14Inc,17,True,hd,False,652000,2007
86edQauL7J0,2,True,hd,False,3890000,3656
tw6yScJQdwg,3,True,hd,False,337000,5364
TB5yhZdF8SI,7,True,hd,False,4900000,5550
fkjAd5zhKDs,0,True,hd,False,384000,4998
3CxtK7-XtE0,8,True,hd,False,5050000,4041
YO0DYsT7y-o,9,True,hd,False,868000,5354
S2j2AhlEUr8,2,True,hd,False,1500000,3319
s4PaE2gdNh0,9,True,hd,False,81500,204
aVyx51a1yCI,10,True,hd,False,8370000,4425
kvC4iKq5jHU,11,True,hd,False,856000,1913
9v2OuVxo0UU,2,True,hd,True,33700,1482
O7SVmwNta_s,7,True,hd,False,7730000,5609
lIzYXcqASb8,4,True,hd,False,1720000,2487
zDCXdLfNZCI,10,True,hd,False,8190000,2147
oGAxLmEmz_w,2,True,hd,False,50200,2511
sZbaKxrwtZY,16,True,hd,False,7750000,5124
9-6STGzbx6k,3,True,hd,False,3080000,1821
Am0j6arF6Gc,1,True,hd,False,457000,4279
QjB9Hk0f5-c,1,True,hd,False,3170000,970
lFzWQsyVHBE,11,True,hd,False,124000,634
oD155zWANQg,14,True,hd,False,54800000,3306
DZ4Fs-VTTKM,13,True,hd,False,5390000,5552
qJlMkMtK7-8,5,True,hd,False,1020000,1416
3dwaDcDayQM,4,True,hd,False,154000,4237
No9f1rK1QLA,18,True,hd,False,2630000,2675
H2Po5uiZMco,3,True,hd,False,2660000,4223
hHTGdglw4UI,3,True,hd,False,47900,1482
XseIJg8Vyj0,4,True,hd,False,8360000,1888
2Qq6SyOFQ_o,11,True,hd,False,899000,406
iVKf872FrJo,7,True,hd,False,286000,1468
SLk2-o9jqVA,12,True,hd,False,135000,774
wKC4hgv2Ka8,18,True,hd,False,1970000,2600
jGb3q0tNwKE,11,True,hd,False,2090000,1553
Nxi76BiMUvI,3,True,hd,False,1580000,1779
7ynupYBLlyA,20,True,hd,False,2960000,2736
VSewYsf3uDs,4,True,hd,False,771000,5358
uZnJNgx3gUU,18,True,hd,False,13900000,4218
myfO8IXi0uE,16,True,hd,False,1500000,3319
hnsDMoqqstg,10,True,hd,False,1500000,3319
EyvVLFS_Qo4,2,True,hd,False,724000,1184
Tt94jkztAlY,11,True,hd,False,7750000,2278
wVRd4Hyctp8,6,True,hd,False,11200000,5511
umfhduWXCCc,0,True,hd,False,13000000,5563
Rkw_b3cEwPM,7,True,hd,False,3710000,5409
Mxc_MUVjWR4,2,True,hd,False,189000,1036
ZtSP8fuRACA,6,True,hd,False,7010000,1036
ncAyvy4Q81M,3,True,hd,False,337000,5364
FQqu1ucI_L0,3,True,hd,False,3170000,970
AjjBwntDFAY,9,True,hd,False,16200000,5588
WS979NH49Kc,0,True,hd,False,5240000,201
vy5AVymx_eo,3,True,hd,False,1890000,3313
iS8zXjuu4W4,24,True,hd,False,4000000,4257
GFdTrzQbZvg,1,True,hd,False,1070000,1755
YNhebYZurE0,18,True,hd,False,6170000,3850
-FUQ6ZxTkM8,1,True,hd,False,2770000,2087
53vz5pQH0Rg,2,True,hd,False,20300000,2729
bZMPz5lzb2U,4,True,hd,False,33100000,3586
xTn74yaqXeo,16,True,hd,False,984000,3836
8WBfyjt7rP8,1,True,hd,False,5590000,5617
8V5wjfAS3Do,17,True,hd,False,6250000,4200
No2FjGBcdhY,3,True,hd,False,2920000,994
TbHBHhZOglw,17,True,hd,False,1120000,2313
d3w07gZ1OfY,3,True,hd,False,64100,2122
2eZLVGzPP08,5,True,hd,False,2980000,2657
1PBmPN0tqys,6,True,hd,False,12300000,4041
2MXD5eIINmE,2,True,hd,False,26000,1593
xkDDRev1Ui8,2,True,hd,False,2150000,4936
lCcaBN_97TQ,2,True,hd,False,1710000,1527
wdznN3-h_5Y,0,True,hd,False,5240000,201
KKiHgBhW8UQ,8,True,hd,False,2180000,943
KT-m6qTJyN0,3,True,hd,False,1710000,4097
JsXDBoOlVQA,2,True,hd,False,310000,4892
TjmBWWLef98,17,True,hd,False,1360000,1292
pkzQvXYa1ec,16,True,hd,False,2350000,285
8yAMDo3XDuU,5,True,hd,False,932000,529
ah7EdPmXGSo,1,True,hd,False,2040000,3007
XlDezjUxZtk,2,True,hd,False,957000,1199
kNW-SO4nHco,4,True,hd,False,3810000,5298
6kPuvLqBPE4,9,True,hd,False,752000,832
_7SAYpHCTpg,10,True,hd,False,17800000,3732
7tHFCjS6byM,4,True,hd,False,119000,2109
kfnc-iARu48,4,True,hd,False,1540000,3625
FOm8LqH5lz8,9,True,hd,False,16500000,1560
Ad84d7g0UkE,3,True,hd,False,9970,1338
4Vj_MZxcSMY,13,True,hd,False,852000,2397
Ql9r8UKIvZs,19,True,hd,False,1050000,3027
lta5go9P-go,3,True,hd,False,776000,2711
CQta9Hq28rI,22,True,hd,False,6430000,2707
Bfwh_taxvVA,3,True,hd,False,3810000,5298
K0cA-P867QM,18,True,hd,False,4160000,4046
BYuFILKfZfA,2,True,hd,False,26000,1593
KXD0FaAIbmI,3,True,hd,False,3390000,3346
zxJDdRgs7Lw,17,True,hd,False,3250000,3118
AuQ5sNSoqXc,3,True,hd,False,132000,3864
D-0R1i6l1Rs,9,True,hd,False,4930000,4966
AYTJeIxThik,12,True,hd,False,1600000,4071
hbtV9jPXWF4,14,True,hd,False,7750000,2278
C_h1lzllyJc,5,True,hd,False,3600000,4164
dYyg3udrV78,8,True,hd,False,1390000,411
p_IHQJy8feU,6,True,hd,False,1580000,5481
roLRvN4W2XI,9,True,hd,False,110000,1818
mAn7O1JCsiQ,3,True,hd,False,932000,2742
Y9MWow91FsA,11,True,hd,False,1610000,674
IKS2vLTGWWM,5,True,hd,False,5480000,943
EqPnIcDW9g0,2,True,hd,False,4510000,5378
G4JKLH929B0,4,True,hd,False,346000,1661
PK6O4-gqL9w,1,True,hd,False,539000,3305
gqnETy_qMnI,4,True,hd,False,2030000,869
sNpV8MQ4aY8,19,True,hd,False,338000,5528
Xu-kHKCP3dk,2,True,hd,False,1710000,1527
dsA9pj1UPTg,2,True,hd,False,0,0
Dil4QG3BpfA,20,True,hd,False,15600000,5177
htdaOYqx9Hw,4,True,hd,False,2370000,3151
ae93CBUrPB8,8,True,hd,False,10900000,5229
0Pl73lnrlVA,4,True,hd,False,3660000,1885
OeN9a-WLesc,4,True,hd,False,0,0
UV8WfnevkiI,12,True,hd,False,2350000,3079
h_LpUFf6j6o,0,True,hd,False,0,1882
sk-qyR224fU,3,True,hd,False,5470000,2476
2bOigld3D1k,14,True,hd,False,5500000,4815
yjZCBX4O1dM,7,True,hd,False,26100000,5223
c2u2PvD2iSs,1,True,hd,False,9500000,1412
SfpUM5Wrh2A,0,True,hd,False,2590000,1954
bbA5p54Rw2M,4,True,hd,False,7570000,5598
L80docjeW5o,9,True,hd,False,1090000,2101
RXpGypeg1HU,2,True,hd,False,3810000,5298
8K0lnarZ0oQ,0,True,hd,False,463000,4692
lYwWp8hdWOI,4,True,hd,False,4800000,2810
AQyLEz0qy-g,4,True,hd,False,426000,4207
36ACkgJIh4A,10,True,hd,False,6850000,1664
fFcU6tBGRZQ,9,True,hd,False,7750000,5124
tOMQiSZF_6M,3,True,hd,False,119000,254
8gDoW3X3MG4,0,True,hd,False,1410000,1016
ZSCf-tvJ138,9,True,hd,False,4700000,2730
3ghhxb5txPg,3,True,hd,False,55200,1177
imEZl0XuKlo,17,True,hd,False,852000,2397
_Qi_sI9CeNQ,8,True,hd,False,2960000,1684
tIRx0CzX-DQ,12,True,hd,False,1410000,1706
0QTTQ8-vxyA,2,True,hd,False,402000,1223
gSfq4Wbr264,4,True,hd,False,2010000,2432
KZ78DREcLEs,5,True,hd,False,1730000,3621
eT4yrRu9A2c,7,True,hd,False,89800,2596
KHLfCFMKxPg,1,True,hd,False,4410000,5608
yYIdRjv94uE,6,True,hd,False,10300000,2084
myO8fxhDRW0,13,True,hd,False,2420000,371
wvCNvf4HbhM,2,True,hd,False,8920000,3074
nwA3y36pe7w,6,True,hd,False,1160000,1442
RUSnENNpIYA,8,True,hd,False,465000,358
RAoe0VtwB0o,19,True,hd,False,7160000,5584
R4LyvUYb2mo,11,True,hd,False,2310000,3671
6Jo29yZnc8w,1,True,hd,False,1530000,1180
X_RZ5z01Fls,4,True,hd,False,3260000,3224
aKC-A_hSJtg,8,True,hd,False,26000000,2971
PkiIPzG37vQ,5,True,hd,False,928000,3871
q_UIUhz8rX8,4,True,hd,False,3800000,2462
Yh8M4Ey7Qy4,10,True,hd,False,1450000,4007
4BlU2tYDUug,13,True,hd,False,1650000,4856
70dm3WzNuss,2,True,hd,False,250000,5299
TJkyaCCmsOg,8,True,hd,False,504000,2920
uDMWRRAEogs,1,True,hd,False,7700000,5552
Jvcv8trEuao,3,True,hd,False,830,282
C19IgOGkYGs,20,True,hd,False,25700000,1926
_hyPif9yhX0,21,True,hd,False,4760000,5475
onKcihnxHQ4,8,True,hd,False,199000,237
jO4rS4n2vd8,23,True,hd,False,1130000,2336
MvJhLtfG9cA,6,True,hd,False,3030000,3833
21bXuNkxEYo,22,True,hd,False,4410000,3402
InJWCF5OkMo,6,True,hd,False,4700000,2421
di1_d8G0rFQ,13,True,hd,False,141000,4472
e7hqosFF7nU,9,True,hd,False,7750000,2490
iz1TUf45ad0,10,True,hd,False,2840000,1561
ifm8tpcO4vw,6,True,hd,False,7700000,5552
G_9inF7u3Zw,6,True,hd,False,2730000,1194
ae99z6B_gbo,7,True,hd,False,9170000,1181
Z56Aa0ddo0Y,13,True,hd,False,2790000,976
rNz0KwpYvTg,18,True,hd,False,1320000,2798
3hYqTTYwfdY,10,True,hd,False,1210000,1913
N4Bxl2_5UW8,9,True,hd,False,116000,565
vHRL47spxT4,9,True,hd,False,3100000,5328
x4c9mZOQY1I,3,True,hd,False,27500,4516
jNPTblXxR18,0,True,hd,False,23300000,3666
3-RknCW4d64,8,True,hd,False,98300,4233
Hb6itWsCL1Q,0,True,hd,False,7570000,5598
HivdO252eDc,5,True,hd,False,969000,4491
GUJqRkBEEY4,33,True,hd,False,13800000,4643
T7nXNGioLSo,3,True,hd,False,117000,2362
bgjvFa8Q3Fc,1,True,hd,False,4410000,5608
VpsyQJcG7QU,13,True,hd,False,4550000,1876
0hQhE4xZQ_A,19,True,hd,False,11500000,2440
ME7qwm7oerQ,8,True,hd,False,9500000,1412
eeBSJZKGckQ,8,True,hd,False,0,0
Y47t9qLc9I4,7,True,hd,False,5270000,3551
hFQL7BS6lrs,3,True,hd,False,26500000,5471
Oh1fNVJYhHY,0,True,hd,False,5470000,2476
dXbDgrGAs-w,9,True,hd,False,7370000,2590
GViYgk9FXZc,25,True,hd,False,2490000,2559
NPl4pTbjxwY,6,True,hd,False,2330000,4431
cqidD7kVnxY,23,True,hd,False,9540000,5454
ggP9eCtK9CQ,7,True,hd,False,110000,1818
MSZntc2DtQQ,0,True,hd,False,731000,1870
z2FHrzobOBA,4,True,hd,False,239000,2605
vPKuOy7yO0s,9,True,hd,False,6300000,2613
2b0VO865EvM,12,True,hd,False,1130000,2222
OFBsuEGhQkI,8,True,hd,False,55400000,4376
xTuRUdjgzsw,12,True,hd,False,1200000,1239
_ygX_tp_j1c,11,True,hd,False,156000,2255
QjSyAnjE6Yo,10,True,hd,False,15200000,337
3Q0DnSXlsR4,8,True,hd,False,4930000,4966
58XEfDtU0Z4,29,True,hd,False,9110000,3409
N9df606AJ6o,3,True,hd,False,7750000,2278
V3Pavo7eCmI,2,True,hd,False,421000,1640
urQ2D5PyWfE,10,True,hd,False,230000,1751
Ngy9TIbREJE,14,True,hd,False,13100000,4488
oD155zWANQg,14,True,hd,False,54800000,3306
-PLHPmlRcmw,2,True,hd,False,14800,2921
Dw3PlTbqC2A,4,True,hd,False,2130000,4361
rTyknC1-usw,2,True,hd,False,286000,2484
emnA7QD0h4k,17,True,hd,False,1260000,1365
X-U_nkpu8Ps,5,True,hd,False,1640000,3835
27-YtS4iNH0,17,True,hd,False,4400000,2933
ASrVL97wX2E,5,True,hd,False,40900,2001
j_USHuhOqyk,5,True,hd,False,7990000,4587
qsVGvd50TMw,3,True,hd,False,119000,254
oO_2QBiZRaI,2,True,hd,False,39600,1063
b2yTTKQwq5g,3,True,hd,False,19300000,1069
9cjwT4nlwrQ,2,True,hd,False,336000,5384
x0ix30SJlVk,8,True,hd,False,814000,995
-nMjtF14Inc,17,True,hd,False,652000,2007
xdxT41FoH1w,7,True,hd,False,893000,3542
86edQauL7J0,2,True,hd,False,3890000,3656
tw6yScJQdwg,3,True,hd,False,337000,5364
TB5yhZdF8SI,7,True,hd,False,4900000,5550
fkjAd5zhKDs,0,True,hd,False,384000,4998
3CxtK7-XtE0,8,True,hd,False,5050000,4041
YO0DYsT7y-o,9,True,hd,False,868000,5354
S2j2AhlEUr8,2,True,hd,False,1500000,3319
TYUf6r68CPg,2,True,hd,False,459000,3159
CyLAwy5l6No,10,True,hd,False,7750000,2278
eUlgPM4IQbU,13,True,hd,False,7750000,2278
EeaOTDREskE,13,True,hd,False,0,0
lGITudIVBE8,10,True,hd,False,1220000,1220
uZnJNgx3gUU,18,True,hd,False,13900000,4218
F_qW4_b4RhY,32,True,hd,False,1300000,3044
zYvn_PYaf9k,6,True,hd,False,459000,3159
wOg0TY1jG3w,0,True,hd,False,1050000,5324
LycIzpZDPao,21,True,hd,False,708000,3350
mvGdyoVVJaA,6,True,hd,False,1050000,2238
iRyXDCckvuc,13,True,hd,False,20200000,3500
10Yshp3GMtI,9,True,hd,False,6290000,2470
9-oW7F9T9IE,33,True,hd,False,3590000,5477
ZtSP8fuRACA,6,True,hd,False,7010000,1036
mC_TP2Syk7s,3,True,hd,False,878000,2833
tUhRR_Q8_JY,13,True,hd,False,7750000,2278
voreBU1841U,1,True,hd,False,1700000,475
myfO8IXi0uE,16,True,hd,False,1500000,3319
qHO-wInp-0k,6,True,hd,False,12300000,4041
1sLpmqiSWtU,2,True,hd,False,451000,3491
lrxwaVJ3Ij0,3,True,hd,False,432000,703
X-uJtV8ScYk,3,True,hd,False,20000000,4793
7bmYRN05IxI,13,True,hd,False,2610000,2676
YV__C64Ni50,2,True,hd,False,720000,3130
DfitmqVcIq8,13,True,hd,False,5400000,814
rh27XlFIDuA,4,True,hd,False,1190000,889
JNk8ydhruNg,9,True,hd,False,16200000,5588
3wL_4W6akUU,4,True,hd,False,1190000,889
umfhduWXCCc,0,True,hd,False,13000000,5563
qqTg43RemFY,23,True,hd,False,8750000,3386
qjvXxUtRyNo,4,True,hd,False,54200,4201
-sjJ7MvByBk,18,True,hd,False,3600000,1384
EyvVLFS_Qo4,2,True,hd,False,724000,1184
hnsDMoqqstg,10,True,hd,False,1500000,3319
wVRd4Hyctp8,6,True,hd,False,11200000,5511
ncAyvy4Q81M,3,True,hd,False,337000,5364
Rkw_b3cEwPM,7,True,hd,False,3710000,5409
D7oI-1GAqis,19,True,hd,False,1360000,3175
WS979NH49Kc,0,True,hd,False,5240000,201
w83UBXZVwDo,8,True,hd,False,2350000,3079
El9kEo7FD-c,15,True,hd,False,36900,1208
phAV3IZtiVg,16,True,hd,False,12800000,3989
FQqu1ucI_L0,3,True,hd,False,3170000,970
YNhebYZurE0,18,True,hd,False,6170000,3850
iS8zXjuu4W4,24,True,hd,False,4000000,4257
8V5wjfAS3Do,17,True,hd,False,6250000,4200
-FUQ6ZxTkM8,1,True,hd,False,2770000,2087
xTn74yaqXeo,16,True,hd,False,984000,3836
53vz5pQH0Rg,2,True,hd,False,20300000,2729
TbHBHhZOglw,17,True,hd,False,1120000,2313
No2FjGBcdhY,3,True,hd,False,2920000,994
wdznN3-h_5Y,0,True,hd,False,5240000,201
2eZLVGzPP08,5,True,hd,False,2980000,2657
lCcaBN_97TQ,2,True,hd,False,1710000,1527
KKiHgBhW8UQ,8,True,hd,False,2180000,943
1PBmPN0tqys,6,True,hd,False,12300000,4041
KT-m6qTJyN0,3,True,hd,False,1710000,4097
2MXD5eIINmE,2,True,hd,False,26000,1593
8yAMDo3XDuU,5,True,hd,False,932000,529
JsXDBoOlVQA,2,True,hd,False,310000,4892
TjmBWWLef98,17,True,hd,False,1360000,1292
kNW-SO4nHco,4,True,hd,False,3810000,5298
XlDezjUxZtk,2,True,hd,False,957000,1199
pkzQvXYa1ec,16,True,hd,False,2350000,285
xkDDRev1Ui8,2,True,hd,False,2150000,4936
ah7EdPmXGSo,1,True,hd,False,2040000,3007
6kPuvLqBPE4,9,True,hd,False,752000,832
qp2wDzPU0Xg,3,True,hd,False,179000,4220
pb28GKB3E08,46,True,hd,False,236000,2542
8l8cfvk8apU,8,True,hd,False,3630000,4671
n9xhJrPXop4,3,True,hd,False,9570000,5258
_7SAYpHCTpg,10,True,hd,False,17800000,3732
TwT63p9D5vQ,0,True,hd,False,236000,2542
jZH3K2KHzfk,2,True,hd,False,3710000,3485
kfnc-iARu48,4,True,hd,False,1540000,3625
RULLhcyrtBE,9,True,hd,False,16200000,5588
7tHFCjS6byM,4,True,hd,False,119000,2109
yPZiOnjf3OU,2,True,hd,False,278000,393
0SYKA00eFWY,8,True,hd,False,8180000,4643
wAPlzt2L7wE,2,True,hd,False,51800000,2165
zq0iCh-Eink,3,True,hd,False,1530000,4110
h2xUMXCvSkU,3,True,hd,False,2720000,1898
KY8E-O7LCog,4,True,hd,False,3110000,4859
FOm8LqH5lz8,9,True,hd,False,16500000,1560
5tSNiSimWx4,2,True,hd,False,508000,1997
rXRQyd6_5j4,3,True,hd,False,6850000,5531
Ad84d7g0UkE,3,True,hd,False,9970,1338
Ql9r8UKIvZs,19,True,hd,False,1050000,3027
4Vj_MZxcSMY,13,True,hd,False,852000,2397
lta5go9P-go,3,True,hd,False,776000,2711
0ma9coDCdkU,2,True,hd,False,134000,1346
KXD0FaAIbmI,3,True,hd,False,3390000,3346
Bfwh_taxvVA,3,True,hd,False,3810000,5298
CQta9Hq28rI,22,True,hd,False,6430000,2707
AuQ5sNSoqXc,3,True,hd,False,132000,3864
BYuFILKfZfA,2,True,hd,False,26000,1593
K0cA-P867QM,18,True,hd,False,4160000,4046
AYTJeIxThik,12,True,hd,False,1600000,4071
C_h1lzllyJc,5,True,hd,False,3600000,4164
zxJDdRgs7Lw,17,True,hd,False,3250000,3118
p_IHQJy8feU,6,True,hd,False,1580000,5481
D-0R1i6l1Rs,9,True,hd,False,4930000,4966
EqPnIcDW9g0,2,True,hd,False,4510000,5378
dYyg3udrV78,8,True,hd,False,1390000,411
G4JKLH929B0,4,True,hd,False,346000,1661
IKS2vLTGWWM,5,True,hd,False,5480000,943
mAn7O1JCsiQ,3,True,hd,False,932000,2742
roLRvN4W2XI,9,True,hd,False,110000,1818
sNpV8MQ4aY8,19,True,hd,False,338000,5528
Y9MWow91FsA,11,True,hd,False,1610000,674
PK6O4-gqL9w,1,True,hd,False,539000,3305
dsA9pj1UPTg,1,True,hd,False,0,0
Xu-kHKCP3dk,2,True,hd,False,1710000,1527
gqnETy_qMnI,4,True,hd,False,2030000,869
UV8WfnevkiI,12,True,hd,False,2350000,3079
htdaOYqx9Hw,4,True,hd,False,2370000,3151
0Pl73lnrlVA,4,True,hd,False,3660000,1885
Dil4QG3BpfA,20,True,hd,False,15600000,5177
OeN9a-WLesc,20,True,hd,False,0,0
yjZCBX4O1dM,7,True,hd,False,26100000,5223
ae93CBUrPB8,8,True,hd,False,10900000,5229
h_LpUFf6j6o,0,True,hd,False,0,1882
sk-qyR224fU,3,True,hd,False,5470000,2476
2bOigld3D1k,14,True,hd,False,5500000,4815
c2u2PvD2iSs,1,True,hd,False,9500000,1412
SfpUM5Wrh2A,0,True,hd,False,2590000,1954
L80docjeW5o,9,True,hd,False,1090000,2101
bbA5p54Rw2M,4,True,hd,False,7570000,5598
AQyLEz0qy-g,4,True,hd,False,426000,4207
RXpGypeg1HU,2,True,hd,False,3810000,5298
8K0lnarZ0oQ,0,True,hd,False,463000,4692
fFcU6tBGRZQ,9,True,hd,False,7750000,5124
lYwWp8hdWOI,4,True,hd,False,4800000,2810
36ACkgJIh4A,10,True,hd,False,6850000,1664
3ghhxb5txPg,3,True,hd,False,55200,1177
8gDoW3X3MG4,0,True,hd,False,1410000,1016
ZSCf-tvJ138,9,True,hd,False,4700000,2730
tOMQiSZF_6M,3,True,hd,False,119000,254
0QTTQ8-vxyA,2,True,hd,False,402000,1223
imEZl0XuKlo,17,True,hd,False,852000,2397
KZ78DREcLEs,5,True,hd,False,1730000,3621
gSfq4Wbr264,4,True,hd,False,2010000,2432
_Qi_sI9CeNQ,8,True,hd,False,2960000,1684
tIRx0CzX-DQ,12,True,hd,False,1410000,1706
myO8fxhDRW0,13,True,hd,False,2420000,371
eT4yrRu9A2c,7,True,hd,False,89800,2596
yYIdRjv94uE,6,True,hd,False,10300000,2084
KHLfCFMKxPg,1,True,hd,False,4410000,5608
wvCNvf4HbhM,2,True,hd,False,8920000,3074
nwA3y36pe7w,6,True,hd,False,1160000,1442
RUSnENNpIYA,8,True,hd,False,465000,358
R4LyvUYb2mo,11,True,hd,False,2310000,3671
RAoe0VtwB0o,19,True,hd,False,7160000,5584
X_RZ5z01Fls,4,True,hd,False,3260000,3224
6Jo29yZnc8w,1,True,hd,False,1530000,1180
aKC-A_hSJtg,8,True,hd,False,26000000,2971
q_UIUhz8rX8,4,True,hd,False,3800000,2462
PkiIPzG37vQ,5,True,hd,False,928000,3871
Yh8M4Ey7Qy4,10,True,hd,False,1450000,4007
4BlU2tYDUug,13,True,hd,False,1650000,4856
70dm3WzNuss,2,True,hd,False,250000,5299
TJkyaCCmsOg,8,True,hd,False,504000,2920
Jvcv8trEuao,3,True,hd,False,830,282
C19IgOGkYGs,20,True,hd,False,25700000,1926
uDMWRRAEogs,1,True,hd,False,7700000,5552
jO4rS4n2vd8,23,True,hd,False,1130000,2336
_hyPif9yhX0,21,True,hd,False,4760000,5475
onKcihnxHQ4,8,True,hd,False,199000,237
MvJhLtfG9cA,6,True,hd,False,3030000,3833
e7hqosFF7nU,9,True,hd,False,7750000,2490
InJWCF5OkMo,6,True,hd,False,4700000,2421
21bXuNkxEYo,22,True,hd,False,4410000,3402
di1_d8G0rFQ,13,True,hd,False,141000,4472
ae99z6B_gbo,7,True,hd,False,9170000,1181
G_9inF7u3Zw,6,True,hd,False,2730000,1194
rNz0KwpYvTg,18,True,hd,False,1320000,2798
Z56Aa0ddo0Y,13,True,hd,False,2790000,976
iz1TUf45ad0,10,True,hd,False,2840000,1561
ifm8tpcO4vw,6,True,hd,False,7700000,5552
x4c9mZOQY1I,3,True,hd,False,27500,4516
vHRL47spxT4,9,True,hd,False,3100000,5328
jNPTblXxR18,0,True,hd,False,23300000,3666
3hYqTTYwfdY,10,True,hd,False,1210000,1913
3-RknCW4d64,8,True,hd,False,98300,4233
Hb6itWsCL1Q,0,True,hd,False,7570000,5598
GUJqRkBEEY4,33,True,hd,False,13800000,4643
T7nXNGioLSo,3,True,hd,False,117000,2362
0hQhE4xZQ_A,19,True,hd,False,11500000,2440
bgjvFa8Q3Fc,1,True,hd,False,4410000,5608
HivdO252eDc,5,True,hd,False,969000,4491
Y47t9qLc9I4,7,True,hd,False,5270000,3551
ME7qwm7oerQ,8,True,hd,False,9500000,1412
eeBSJZKGckQ,8,True,hd,False,0,0
hFQL7BS6lrs,3,True,hd,False,26500000,5471
N4Bxl2_5UW8,9,True,hd,False,116000,565
VpsyQJcG7QU,13,True,hd,False,4550000,1876
Oh1fNVJYhHY,0,True,hd,False,5470000,2476
oD155zWANQg,14,True,hd,False,54800000,3306
NPl4pTbjxwY,6,True,hd,False,2330000,4431
g3ZPUUQoYo8,12,True,hd,False,19600000,2772
X5MUPfuaUok,1,True,hd,False,1120000,3121
YH9Nwa0RvO8,2,True,hd,False,3880000,3119
3bKwtJT769g,18,True,hd,False,4400000,2600
wOg0TY1jG3w,0,True,hd,False,1050000,5324
6m4iyob9RrQ,11,True,hd,False,2320000,2419
X-uJtV8ScYk,3,True,hd,False,20000000,4793
x4eHK6KWobA,17,True,hd,False,17800000,3732
UTpZxLM8GBg,1,True,hd,False,1120000,3121
tXJo6ysmyDc,31,True,hd,False,5150000,5216
TYUf6r68CPg,2,True,hd,False,459000,3159
NaH6ILTKIdM,8,True,hd,False,8370000,4425
f2VmOqjV_7Q,6,True,hd,False,876000,2469
5ngNuuPpmj8,2,True,hd,False,67700,2465
TEF49hVvDy4,0,True,hd,False,5240000,201
FxRCyFSq1nI,16,True,hd,False,5230000,2168
bkqJg3xDkmQ,4,True,hd,False,18200000,2375
t16JsuiHMZs,16,True,hd,False,676000,1249
cPxOPgW71c4,3,True,hd,False,553000,3074
b62UaQGlUPU,12,True,hd,False,2450000,2630
EeaOTDREskE,12,True,hd,False,0,0
F_qW4_b4RhY,32,True,hd,False,1300000,3044
lGITudIVBE8,10,True,hd,False,1220000,1220
CyLAwy5l6No,10,True,hd,False,7750000,2278
CNLsgd_NzWk,17,True,hd,False,325000,1847
j8XQ0q1ksVM,12,True,hd,False,7750000,2278
HjaK0zmDroc,16,True,hd,False,6300000,2613
kgEgOi32CE0,20,True,hd,False,14700000,1296
tPAUrneFyxA,16,True,hd,False,1180000,3204
BFpnu1pw_nA,1,True,hd,False,107000,1873
VvTjy1lwhxQ,14,True,hd,False,1030000,5588
fVRhndC9NFg,12,True,hd,False,7750000,2278
no2QNIWK19o,10,True,hd,False,471000,223
32vhqVYosjg,6,True,hd,False,6840000,5421
LycIzpZDPao,21,True,hd,False,708000,3350
7J_hGLAofc8,9,True,hd,False,1570000,5249
10Yshp3GMtI,9,True,hd,False,6290000,2470
OgMXjAQ5q14,5,True,hd,False,3630000,5411
uZnJNgx3gUU,18,True,hd,False,13900000,4218
pfxc8mPyErc,16,True,hd,False,5150000,3900
p_jlh4w_pgc,5,True,hd,False,1380000,3383
Yaf7s7WGKeY,9,True,hd,False,1190000,889
zYvn_PYaf9k,6,True,hd,False,459000,3159
NfO-WhEmkQw,3,True,hd,False,284000,768
mvGdyoVVJaA,6,True,hd,False,1050000,2238
